ID,text,label
10277,"Wow, here it finally is; the action ""movie"" without action. In a real low-budget setting (don't miss the hilarious flying saucers flying by a few times) of a future Seattle we find a no-brain hardbody seeking to avenge her childhood.There is nothing even remotely original or interesting about the plot and the actors' performance is only rivalled in stupidity by the attempts to steal from other movies, mainly ""Matrix"" without having the money to do it right. Yes, we do get to see some running on walls and slow motion shoot-outs (45 secs approx.) but these scenes are about as cool as the stupid hardbody's attempts at making jokes about male incompetence now and then.And, yes, we are also served a number of leads that lead absolutely nowhere, as if the script was thought-out by the previously unseen cast while shooting the scenes.Believe me, it is as bad as it possibly can get. In fact, it doesn't deserve to be taken seriously, but perhaps I can make some of you not rent it and save your money.",0
23085,"Whether it's a good movie or not, films of this kind has to be made, i think. It remembers me of ""I love Huckabees"", a overwhelmingly puzzling movie with Isabelle Huppert being sodomized by a young American in a mud pond, in a merry sadistic-masochist way (??!!!!). I hope the director will go on stepping across the border, as though i felt the choices Vincenzo Natali made, were not always subtle (some of the scenes were unhappily kind of ""tarte-à-la-crème"", like a childish slapstick), speaking about script and cinematography The color of ""Cube"" was black, ""Nothing"" is white, more cheerful, surprisingly, than the former films of Natali.",1
1805,"They played this on the July 4th Twilight Zone marathon and this is, hands down, the worst Twilight Zone episode I've ever seen. It's completely out of sync with the rest of the series in its tone. Even though Twilight Zone is a pretty uneven series and many episodes end up being groaningly predictable, this one was completely out of place. Compare this to legendary episodes like ""A Stop at Willoughby"" or ""Midnight Sun"", and you realize there is no comparison.Buster Keaton did what he could with such terrible material, and frankly it surprises me that someone of his historic comedy stature would stoop to the level of this episode. Even though he seemed to be giving it some effort, he MUST have needed the money... there's no other explanation.",0
2790,"I like a lot of the actors/actresses involved in this project so being insulted by the movie felt even worse than if they used a unknowns .The main problem was this movie was clearly just a concept created to appeal to baby boomers .In 20 or 30 years Nbc will probably do a movie just like this about the early 90's . I can see it now a black family where the kids are involved with the la riot's and the white family has the kids rebel and listen to grunge rock music .The soundtrack will feature bands like Nirvana , N.W.A , Public Enemy , Soundgarden etc .The movie like this will be just as cheesy as The 60's and I gurantee you NBC will do it .See the biggest problem with period pieces when done buy networks is that when you are living in a certain time period you aren't thinking i am living in the 60's or whatever decade is trendy retro at the time .Next time someone does something like this they should put more weight into there project",0
24427,"This movie makes a statement about Joseph Smith, what he stood for, and what the LDS church believes. With all the current media coverage of a certain fugitive people have confused the LDS church with the FLDS church and criminal fugitive Warren Jeffs. Jeffs is Not associated with the LDS church yet media groups internationally have asked for comments about Jeffs from The LDS church. Jeffs is not mentioned in the movie at all but I think that it is ironic that this movie with all it's points about Joseph also point away from the fews of the FLDS church and their leader at this time in the media world. This is a movie about Joseph Smith and a great one at that. Some of the most obvious differences between Jeffs and Joseph is portrayed in Joseph's humanity, acceptance and love. Jeffs views and opinions differ greatly from Joseph Smith and the LDS Church and it is seen in this movie. Jeffs thinks of the ""Negro"" as devils. Joseph Smith knew they were children of god and gave up his wife's favorite horse to a African American (former slave) to buy his son's freedom. Joseph is shown doing housework for his wife Emma and is criticized by a member until Joseph tells him that a man may lose his wife in the next life if she chooses not to stay with her husband and that doing chores is a way to help and cherish your wife. Jeffs brought one of his polygamist wives to her knees in front of a class full of students by grabbing her braid and twisting it painfully till she came to her knees. Lastly Joseph participated with law enforcement and sought aid from the government at all times. Jeffs thumbs his nose at government and flees at all times.I loved this movie and if you don't know much about Joseph Smith and what the LDS church believes, then this is the movie to see. And if you had confused the LDS Church with the FLDS church then you really need to get your act together. We are not much different from anyone who believes in Jesus Christ, the Sanctity of marriage and the family, as well a patriotic to our homeland and country. We are all different as well just like you can find different protestants, Presbyterians, methodist, baptist and Catholics. What's important is our message and what we stand for. This movie trys to portray that but there is so much of Joseph's life that can't be covered in a mere 2 hour movie. This was a really great show.",1
17716,"There is no greater disservice to do to history than to misrepresent it. This takes the easiest and most shallow route, simply portraying him as a monster. Only showing his negative sides, and exaggerating them. ""Those who are ignorant of the past doom us to repeat it"". He was a human being. That may prove tough to some people to accept, but an important part of life is facing that which we don't want to. Rather than demonizing the man, we ought to try to understand him. Otherwise, we stand little chance of preventing anyone similar in the future, or possibly even the present, from succeeding at anything of remotely comparable scope, as far as damage and misery goes. Hate him and what he did, don't make him into something mythical, intentionally or otherwise. Frankly, far too much of this mini-series could play ""dumb dumb *duuum*!"" after or during scenes. The whole thing nods, nudges and winks at the audience, with a clear message of ""was this guy evil or what"", incorporating every single bad trait(as well as making up several that go directly against who and what he was), letting them appear more or less out of nowhere, and having them be constant throughout his life, not something he came to believe or claimed to. This should never be used to educate. Use Der Untergang(Downfall, in English), and maybe point out the few inaccuracies of that, instead. This, this is disrespectful to the actual events that took place, and to any and all survivors, not to mention those who died. The cinematic quality? Top-notch. It's well-done, through and through, excellent production values, a solid arc to the well-told plot, what characterization does occur is strong and credible, dialog and script are great, all acting performances are masterful(Carlyle looks and behaves the role... as it was written... perfectly), the music is well-composed, cinematography and editing are flawless and creative, and this is definitely dramatic, entertaining and riveting. They get dates and many occurrences, and do them justice. If I had been offered to work on this, and did not feel I could be objective enough to have Hitler appear as a fully fleshed-out person, I would have declined, citing that as the reason. I don't blame anyone for loathing him. How can you forgive what he did, and are we sure that we should? That is not what I am suggesting. Finally, let me point out that, as I write this, we are in a world-wide economic crisis that has lasted for about two years, and that is not terribly dissimilar to the stock market crash of 1929. The two reasons it hasn't led to a depression of the new millennium are as follows: governments are giving money to the banks to keep the market going, and the majority of the countries is now friendly towards one another. Apart from that, the lesson hadn't been learned. Hopefully, it has now. Back to this... my suggestion? Read a book, non-fiction, dealing with the subject. There are plenty of informative, smart ones. The DVD holds a trailer. I recommend this only to those who know better, and vehemently urge anyone who has watched it, to seek out the truth. 8/10",1
4972,"During the cheap filmed in video beginning of Crazy Fat Ethel II, I wondered if it was the same film that was on the cover. Unfortunately, it was. The story itself is mindlessly simple. Ethel, a homicidal maniac with an eating disorder, is released into a halfway house because of hospital overcrowding. She is by far the most sane resident watching while one man puts dead flies into another's soup. Ethel is then teased by one of the halfway house employees with a chocolate bar after he hits on the cost cutting measure of feeding the residents dog food. Ethel retaliates by strangling him with a wire noose on the stairs and then....well, you get the idea. If this all sounds like fun, it isn't. This film was poorly made with cheap effects and even worse acting. The characters are so wooden when delivering their lines that they should be standing out in front of a cigar store. To make matters worse, half of the film consists of flashbacks to the first Ethel movie, Criminally Insane, which is little better. A VERY poor effort.",0
7613,"This isn't cinema. It isn't talent. It isn't informative. It isn't scary. It isn't entertaining. It isn't anything at all.I got this because my cousin says, ""Diablo! COOL!"" Yeah, right. The only thing cool about this experience was the lone fact that I didn't buy it but rented it instead.It's shot like a bad soap opera. No wait. Soap operas at least LOOK professional...sorta. This? This looks like it was shot with someone's camcorder. It's horrid! Wretched! It sux.The cinematography is detestable! WHO IS this director anyway? I don't even care enough to look him up. He STINKS! The performances by these poor unsuspecting actors were far better than this crap-fest deserved.2.6/10 on the ""B"" scale. That registers about a 0.3/10 on the ""A"" scale from...the Fiend :.",0
17238,"Joan Fontaine is ""A Damsel in Distress"" in this 1937 musical starring Fred Astaire, George Burns, and Gracie Allen. The plot, what there is of it, is about a British woman (Fontaine) in love with an American, who is mistaken for Astaire, a musical comedy star.The film, directed by George Stevens, contains some wonderful Gershwin music, including ""Nice Work if You Can Get It"" and ""A Foggy Day."" The best scene is the ""Stiff Upper Lip"" number, which takes place in a fun house.Astaire's singing voice sounds more robust in this film than it does in others, and he has a couple of excellent dance numbers. Burns plays his over the top publicist and Allen is Burns' secretary. She's hilarious. The problem, as others have pointed out, is Fontaine, who has to dance with Astaire at the end of the film. Stevens could easily have used a double because he shows the dance in a long shot, and it takes place among the trees. I would have thought it was a double except the dancing was so lousy.Definitely worth seeing despite its flaws.",1
13570,"Manhattan apartment dwellers have to put up with all kinds of inconveniences. The worst one is the lack of closet space! Some people who eat out all the time use their ranges and dishwashers as storage places because the closets are already full!Melvin Frank and Norman Panama, a great comedy writing team from that era, saw the potential in Eric Hodgins novel, whose hero, Jim Blandings, can't stand the cramped apartment where he and his wife Muriel, and two daughters, must share.Jim Blandings, a Madison Ave. executive, has had it! When he sees an ad for Connecticut living, he decides to take a look. Obviously, a first time owner, Jim is duped by the real estate man into buying the dilapidated house he is taken to inspect by an unscrupulous agent. This is only the beginning of his problems.Whatever could be wrong, goes wrong. The architect is asked to come out with a plan that doesn't work for the new house, after the original one is razed. As one problem leads to another, more money is necessary, and whatever was going to be the original cost, ends up in an inflated price that Jim could not really afford.The film is fun because of the three principals in it. Cary Grant was an actor who clearly understood the character he was playing and makes the most out of Jim Blandings. Myrna Loy, was a delightful actress who was always effective playing opposite Mr. Grant. The third character, Bill Cole, an old boyfriend of Myrna, turned lawyer for the Blandings, is suave and debonair, the way Melvin Douglas portrayed him. One of the Blandings girls, Joan, is played by Sharyn Moffett, who bore an uncanny resemblance to Eva Marie Saint. The great Louise Beavers plays Gussie, but doesn't have much to do.The film is lovingly photographed by James Wong Howe, who clearly knew what to do to make this film appear much better. The direction of H.C. Potter is light and he succeeded in this film that will delight fans of classic comedies.",1
7946,"As a premise, this backwoods version of the Dead Calm storyline had promise.However, director Eric Red's inability to render a convincing hurricane leads to a deluge of continuity and lighting errors.Ultimately, the viewer is more spellbound by the bizarre weather effects than the intended storyline. Intermittent spates of ham-fisted over-direction are similarly distracting.Charles Dance, doing an 'inbred backwoods hardass' schtick, does his best to save the movie. But ultimately, Undertow squeals like a pig ... and has more ham to boot.",0
5100,"...And I never thought a movie deserved to be awarded a 1! But this one is honestly the worst movie I've ever watched. My wife picked it up because of the cast, but the storyline right since the DVD box seemed quite predictable. It is not a mystery, nor a juvenile-catching film. It does not include any sensuality, if that's what the title could remotely have suggest any of you. This is just a total no-no. Don't waste your time or money unless you feel like watching a bunch of youngsters in a as-grown-up kind of Gothic setting, where a killer is going after them. Nothing new, nothing interesting, nothing worth watching. Max Makowski makes the worst of Nick Stahl.",0
23948,"I saw this film at the Rhode Island International Film Festival and was completely blown away. The structure and execution of the film was fantastic...I know it won't, but it really deserves an Oscar nod. Cal and Andre were phenomenal as the two disturbed classmates. Yes, the film is very controversial and I can see a lot of people having a lot of problems with it, as it deals with school shooting and especially makes you identify with the killers. However, despite its harsh and blunt subject matter, Zero Day is SO worth watching. I'm looking forward to it coming out on video so I can buy it - it's very, very good. Very powerful and intense...the end shooting sequence leaves you speechless because it's almost too realistic. Their uncertainty, the ""recordings"", the footage and panic of the students, totally indescribable. I really hope it gets the attention it deserves. It's done in the same format as The Blair Witch Project, handheld camera, made to appear as a true home video documentary kind of film - but god is it INFINITELY better. Very impressive, hats off to everyone involved. If you've got the chance you really should see it.",1
21182,"I enjoyed this film. I thought it was an excellent political thriller about something that's never happened before - a Secret Service agent going bad and involved in an assassination plot. Unfortunately, for Michael Douglas' character, ""Pete Garrison,"" they think HE's the mole but he isn't. He's just a morally-flawed agent having an affair with the First Lady! Since he's doing that, he's unable to give an acceptable polygraph exam and that makes him suspect number one when it's revealed there is a plot to kill the President.""Garrison"" is forced to go on the lam but at the same time he's still trying to do the right thing by protecting the President. Douglas does a fine job in this role. I don't always care the people he plays but he's an excellent actor. Keifer Sutherland (""David Breckinridge"") is equally as good (at least in here) as the fellow SS boss who hunts down Douglas until convinced he has been telling the truth. When he does the two of them work together in the finale to discover and then stop, if they can, the plot. The crooks are interesting, too, by the way. Also, I have never - and never will, unfortunately - see a First Lady who looks as good as Kim BasingerThis is simply a slick action flick that entertains start-to-finish. Are there holes in it? Of course; probably a number of them, and a reason you see so many critical comments. However, it is unfairly bashed here. It just isn't intelligent enough for the geniuses here on this website. My advice: chill, just go along for the ride and enjoy all the action and intrigue. Yes, it gets a little Rambo-ish at the end but otherwise it gets high marks for entertainment.....which is what movies are all about.",1
733,"I have been known to fall asleep during films, but this is usually due to a combination of things including, really tired, being warm and comfortable on the sette and having just eaten a lot. However on this occasion I fell asleep because the film was rubbish. The plot development was constant. Constantly slow and boring. Things seemed to happen, but with no explanation of what was causing them or why. I admit, I may have missed part of the film, but i watched the majority of it and everything just seemed to happen of its own accord without any real concern for anything else. I cant recommend this film at all.",0
18404,"This is an odd film for me, as after I reviewed a nice film from a new film maker (FAR OUT by Phil Mucci), another writer/director, Ryan Jafri, contacted me and asked me to watch and review his film, THE CURE. I don't normally review films this way, but what the heck--I love shorts and couldn't wait to see another.Interestingly, while it turned out I did like THE CURE, I was not thrilled by it and let Jafri know. To his credit, he encouraged me to review it anyway--giving it my honest appraisal.The film has tremendous style and as far as Jafri's direction goes, it's exceptional--especially for such an inexperienced film maker (it's his first film). The combination of exceptional choices of color, pacing and music that well-suited the film created a great sense of atmosphere. You really are pulled into the film and that is a credit to the film making. However, the thing I didn't love was some of the writing. While the basic idea was great, the ending was just too easy to foresee. I really would have loved the ending had it come as more of a surprise or there to have been an unexpected twist. However, considering that this film is from someone who shouldn't be able to make such a professional film given his experience, it bodes well for his future. Good job.",1
3848,"this, is NOT one of those films it is one of the biggest pieces of tripe I have ever scene, the camera work is trying to be flashy but it really just crap the whole thing looks like the red shoe diaries, but without the sex, the only reason I bought this was I wanted to try out dvd and this was the cheapest one I could find, possibly the worst buy of my life and could have put you off dvd forever, the soundtrack is REALLY tacky and most of the movie is made up of endless repeats of clips from the first two films, why anyone would want to make a movie as awful as this is beyond me, if they had really attempted to make an original movie and failed I would be nicer in this review but they don't they just got the rights to reproduce stuff from the first two and then edit it and repeat it into this film with about maybe under 1 3rd original footage which is about up to the standards of film school students, DO NOT buy this movie. the only entertainment this dvd can offer is if you were to stick it in the microwave and watch the flashing lights! UTTER UTTER UTTER UTTTER unbelievable GARBAGE! 0/10 if only the voting system would allow that.",0
22714,"I'm not entirely sure Rob Schmidt qualifies as a ""Master"" in the genre of horror, since he previously just directed one horror film called ""Wrong Turn"" and that one was actually just was slightly above mediocre, but fact is that he made with ""Right to Die"" one of the best and creepiest episodes of the entire second season of the ""Masters of Horror"" franchise. There was a similar underdog story in season one, when William Malone made on of the best episodes with ""The Fair Haired Child"" even though his other long feature films ""Fear Dot Com"" and ""House on Haunted Hill"" sucked pretty badly.The story of ""Right to Die"" cleverly picks in on the nowadays piping hot social debate of euthanasia, but thankfully also features multiple old-fashioned horror themes like ghostly vengeance, murderous conspiracies, pitch black humor and comic book styled violence. Whilst driving home late one night and discussing the husband's continuous adultery, the Addison couple are involved in a terrible car accident. Cliff walks away from the wreck unharmed but his wife Abby is fully burned and needs to be kept alive artificially. Whilst Cliff and his sleazy attorney (Corbin Bernsen of ""The Dentist"") want to plug the plug on her and sue the car constructor, Abbey's mum sets up a giant media campaign to keep her daughter alive as a vegetable and blame everything on Cliff. Meanwhile Abbey's hateful spirit comes back for revenge and kills someone in Cliff's surrounding whenever she has a near fatal experience with the medical devices. After a few victims, Cliff realizes it might be safer for him to keep his wife alive if he wants to remain alive as well. ""Right to Die"" is a stupendous episode and exactly the type of stuff I always hoped to see from a TV-series concept like ""Masters of Horror"". It's violent and gory with a sick & twisted sense of humor and loads of sleaze sequences. The euthanasia theme and the whole obligatory media circus that surrounds it is processed into the script very well, yet without unnecessarily reverting to political standpoints or morality lessons. The atmosphere is suspenseful and the killing sequences are suitably nasty and unsettling. Actresses Julia Anderson and Robin Sydney both have pretty face and impressively voluptuous racks, which is always a welcome plus, and Corbin Bernsen is finally offered the chance again to depict a mean-spirited and egocentric bastard. Great ""MoH"" episode; definitely one of the highlights of both seasons.",1
9888,"Johnny and Jeremy are vampires of sorts. Minus the fangs, of course. They're dark, bitter creatures with nothing better to do than to spread their own misery. Through their charms (namely a sharp tongue and a fat wallet, respectively) they seduce desperate souls, who they proceed to torment and victimize. That's more or less the basis of this black comedy, as I understand it.It's not a blend of black humor that I can easily subscribe to, partly because it bothers me to imagine the audience rooting for the sleazy, main character. I did enjoy, however, the sound and the melody of the rapid-fire (and supposedly very witty) remarks. I was very impressed by the cast's strong acting, particularly David Thelis's; only the character of Jeremy seemed too bi-dimensional. The photography and the music, both dramatic and somber, work very well together. What really turns me off about ""Naked"" (and the main reason I'd never recommend it to anyone) is the way it repeatedly seems to present misogyny as a valid way to vent one's angst. In other words, in a world that sucks so bad, what difference does it make if one inflicts some pain on girls, right? To suggest (as some have on this website) that Johnny is not so unkind a person because he's not as rough on girls as Jeremy, seems completely absurd to me. They're both terrible, nasty people. And they're particularly keen on hurting women every single time they get a chance. One could argue that Johnny eventually gets what he deserves, as if his bad karma suddenly swung straight back and bit him in the ass. But still, his and Jeremy's sadistic behavior are treated to a certain degree as a laughing matter. And I could be wrong, but I'm guessing that most people who absolutely love this movie also find that aspect of the film darkly comical.",0
4405,I watched this movie just a little while ago and I found that this movie was terrible! It moved very slowly and was hardly entertaining!Sorry for all those that liked it.... this is only my opinion!,0
22683,"Look it's Eva Longoria and Paul Rudd in a movie about a dead girlfriend haunting the new girlfriend. It's Gabrielle from Desperate Housewives and the guy who wore ""sex Panther cologne"" in Anchorman. If you are expecting a Golden Globe nominated movie then you need to rethink how you look at movies. However, if you are willing to suspend reality for 90 minutes and want to watch a funny movie then you've come to the right place. The characters are all funny. They work together very well. The real match up is Paul Rudd and Lake Bell. He's as funny as he was on Friends and she was funny and good looking all at the same time. I went with my wife, she enjoyed it and so did I.",1
3352,"This is not as funny and gory as the DVD box claims. I really love twisted and wierd movies, but this one is really just dull! It's one hour of ripped off penises, flying Baby Born dolls and a lot of rape! I think the intention with this amateur sleaze, was to make a It's-so-bad-it's-good movies, but it fails. It's just bad! A few scenes are ok, but in whole it's a mess. If you like amateur splatter like this one (Only way better) I would recommend Andreas Schnass' Violent Shit 2 and 3.",0
15191,"""Silverlake Life"" is a documentary and it was plain and straightforward. Actually, it was more like a home movie, and if you want dramatic illuminations, see something else. And it's by no means a tearjerker. But I mean that in positive ways. It shows two men who love each other and how being afflicted with AIDS is affecting the quality of their every-day lives. It's almost difficult for me to say whether this was a quality film or not, because it was so undressed that I had to look for other ways to respond. It's an admirable film, actually one of the most admirable, sincere documents I've ever seen. These two men have incredible integrity as their lives are reduced to the most basic parts. It makes Hollow-wood productions on AIDS seem hip and heartless. These men made this movie for themselves, which is one of the best reasons to create something. The scene where Tom sings ""You are My Sunshine"" to Mark and tells him goodbye is the real thing.",1
15694,"I missed the entire season of the show and started watching it on ABC website during the summer of 2007. I am absolutely crazy about the show. I think the entire cast is excellent. It's one of my favorite show ever. I just checked the ABC program lineup for this Fall and did not see it on the schedule. That is really sad. I hope they will bring it back ... maybe they are waiting until Bridget Moynahan has her baby? Or is it only my wishful thinking? I read some of the comments posted about the show and see so many glowing remarks, similar to mine. I certainly hope that ABC will reconsider its decision or hopefully another station will pick it up.",1
19946,"Two years passed and mostly everyone looks different, some for good and some for worse. I still enjoyed as much as I did the original though.Some flaws they had though like changing the Joker he now has no red lips and looks like more blackish hair and black pupils, hes still voiced by Mark Hamill which is a plus I guess. They made Poison Ivy more white hinting that she is becoming more like a plant and Catwomen looks much different and not as ""attractive"" as she was in the original.Though costumes like Batman, Batgirl, Killer Croc and Scarecrow look badass, especially Scarecrow.The show isn't as dark as the original because Batman doesn't work as alone as he used to. Most of the time working with Batgirl and the new Robin, Tim Drake. While NightWing(Dick Grayson) comes to the rescue often. Batman gave up the yellow logo and with the black wing on his suit and seems like he got a bit bigger but still kicking tons of ass.The show isn't as good as the original mostly because of some of the revamped characters but the stories are as exciting as ever and the dialogue is still elite. ""Over the Edge"" might be one of the greatest Batman episodes ever so make sure you check that out.Overall 8-9/10",1
14354,"This movie was incredible. I would recommend it to anyone, much better than what I had already anticipated. It was definitely a heart-wrenching spectacular movie. It is an amazing story, with amazing actors and creators. Definitely another great movie with Denzel Washington. (shouldn't surprise anyone) Derek Luke did a wonderful job as well.",1
21742,"I've seen this film criticized with the statement, ""If you can get past the moralizing..."" That misses the point. Moralizing is in the conscience of the beholder, as it were. This is a decent film with a standard murder mystery, but with a distinct twist that surfaces midway through. The resolution leaves the viewer wondering, ""What would I have done in this position?"" And I have to believe that's exactly what the filmmaker intended. To that end, and to the end of entertaining the audience, the film succeeds. I also like the way that the violence is never on stage, but just off camera. We know what has just happened; it's just not served up in front of us, then rubbed in our faces, as it would be today with contemporary blood and gore dressing. Besides, the violence is not the point. The point is the protagonist's moral dilemma, which is cleverly, albeit disturbingly, resolved.",1
18353,"Michael Is King. This film contains some of the best stuff Mike has ever done. Smooth Criminal is pure genius. The cameos are wonderful, but as always, the main event is MJ himself. He is the best, hands down.",1
17580,"This movie is beautifully designed! There are no flaws. Not in the design of the set, the lighting, the sounds, the plot. The script is an invitation to a complex game where the participants are on a simple mission.Paxton is at his best in this role. His mannerisms, the infections used in the tones of his voice are without miscue. Each shot meticulously done! Surprises turn up one after another when the movie reaches past its first hour. This may not be the best picture of the year, but it's a gem that has been very well polished. It's not for the simple mind.",1
22488,"""Ardh Satya"" is one of the finest film ever made in Indian Cinema. Directed by the great director Govind Nihalani, this one is the most successful Hard Hitting Parallel Cinema which also turned out to be a Commercial Success. Even today, Ardh Satya is an inspiration for all leading directors of India.The film tells the Real-life Scenario of Mumbai Police of the 70s. Unlike any Police of other cities in India, Mumbai Police encompasses a Different system altogether. Govind Nihalani creates a very practical Outlay with real life approach of Mumbai Police Environment.Amongst various Police officers & colleagues, the film describes the story of Anand Velankar, a young hot-blooded Cop coming from a poor family. His father is a harsh Police Constable. Anand himself suffers from his father's ideologies & incidences of his father's Atrocities on his mother. Anand's approach towards immediate action against crime, is an inert craving for his own Job satisfaction. The film is here revolved in a Plot wherein Anand's constant efforts against crime are trampled by his seniors.This leads to frustrations, as he cannot achieve the desired Job-satisfaction. Resulting from the frustrations, his anger is expressed in excessive violence in the remand rooms & bars, also turning him to an alcoholic.The Spirit within him is still alive, as he constantly fights the system. He is aware of the system of the Metro, where the Police & Politicians are a inertly associated by far end. His compromise towards unethical practice is negative. Finally he gets suspended.The Direction is a master piece & thoroughly hard core. One of the best memorable scenes is when Anand breaks in the Underworld gangster Rama Shetty's house to arrest him, followed by short conversation which is fantastic. At many scenes, the film has Hair-raising moments.The Practical approach of Script is a major Punch. Alcoholism, Corruption, Political Influence, Courage, Deceptions all are integral part of Mumbai police even today. Those aspects are dealt brilliantly.Finally, the films belongs to the One man show, Om Puri portraying Anand Velankar traversing through all his emotions absolutely brilliantly.",1
14092,"As someone else has already said here, every scene in this film is gem. Most films are lucky to have one scene that is perfect, but director Jewison hit a home run every time. The cast got just the right take on the excellent script, and in addition, Dick Hyman's musical settings of the opera and the other music made for a perfect match. Hard to imagine how they kept the precise mood going throughout the long production of a film. The comedy is subtle (mostly), and the camera-work mirrors every little emotional inflection of the narrative. Cher is such a comedy natural, Vincent Gardenia (who I know mostly through his Frank Lorenzo role on All in the Family until I saw him in this and then off-Broadway in the 80's)deserved far greater stardom than he ever got, and Aiello's hapless loser are just the tip of the iceberg when it comes to giving kudos to this tremendous cast. Has Jewison ever written about this film?Would love to read it. Hard to figure out why the average rating here at IMDb is so low...",1
20523,"Revenge is the theme of this Denzel Washington thriller that offers its share of action, mayhem, murder and grisly bloodletting. The essentials are a bodyguard's search and destroy mission as his charge, young Dakota Fanning, is kidnapped from school, which is exactly what Washington was hired to prevent. The Mexico City locations are as chaotic as the storyline moves towards its predictable, violent conclusion, with plot twists along the way. Washington, a former CIA operative with a drinking problem, gets a good reference from a former fellow agent which sets in motion the plot's outline. Washington and Fanning have a great chemistry between them and after a troublesome beginning, the bodyguard and his charge become the best of friends. Christopher Walken, Rachel Ticotin, Radha Mitchell, Giancarlo Giannini and Mickey Rourke comprise the good cast in support of the two stars.",1
3492,"David Chase's ""The Sopranos"" is perhaps the most over-praised television show in recent memory. Not only is the series devoid of intellect and passion, it's devoid of a soul. As anyone reading likely knows already, James Gandolfini *IS* Tony Soprano, a big, fat a**hole of a mob boss with a spoiled b*tch of a wife, and two bratty, sh*t-brained kids living in - you guessed it - the armpit of America (that's New Jersey, by the way). Not only is Tony a womanizing adulterer, he's also an unrepentant murdering scumbag, with a crew of ""Saturday Night Live"" skit-worthy caricatures for subordinates. It's not the fact that Tony is a piece of sh*t mobster that offends me (and apparently only me). Allowing characters to be who and what they are, without judgment, is something American TV hardly allows. But Chase - and his entourage of money-gorged, Emmy-gored writers - have not simply allowed us to observe Tony and his crew as they behave, nor have they even attempted to provide any insight into the action / reaction reality of (even obviously fictionalized) organized crime (a la ""The Godfather""). Instead, Chase glorifies and endorses his characters' greedy, violent, and corrupt lifestyle in the same way that Tony, his wife, and even his hair-brained psychologist do week after week (or should I say month after month. Or is it year after year? It seems like the show's paltry 13-episode seasons come out with the same regularity as a lunar eclipse). Much has been made of the series' refusal to adhere to ""network"" structure, with plot lines that go nowhere, and characters that pop-up and disappear like backyard vermin. But if the show is so brilliant in its lack of structure, why does it always feel like I'm watching a soap-opera? Tired mob clichés, bored housewives, self-serving, irredeemable characters AND plots that go nowhere. More than ever, I can see why so many Americans of Italian heritage are p*ssed at this show. It's enough to make you want to curl up with a good book (Danté's ""Inferno"" springs to mind).People on IMDb love to claim that there's nothing good on television, and therefore ""The Sopranos"" is a breath of fresh air. Are these same people too busy paying their cable bills to watch ""The Shield""? (It's included in Basic, ya know). How about the (still good) ""The West Wing""? Or the brilliantly acted (if erratically written) ""Boston Legal""? What about possibly the best comedy of the last few decades, ""Arrested Development""? And lest we forget that we live in an age of DVDs - nobody *has* to watch *anything* new. I'd much rather shell out $40 for an over-priced boxed set of, well, pretty much *anything*, than give HBO $10 a month (or $80 a DVD set!) to continue to prove how much of a hack-factory it can be.You want good television? Watch ""Homicide: Life on the Street."" Or ""Murder One"". Or ""Picket Fences"". Or even Chase's prior show, ""Northern Exposure."" If you're already among ""The Sopranos""'s legion of brain-washed fans and critics, it's too late for you. But if not, leave Tony and his worthless kin where they all belong - rotting with the fishes. (""Sleeping"" would be way too kind)",0
19349,The film gets my stamp of approval. The scene in the museum demands acting without dialogue. This is one of the most interesting and unique scenes in the history of film. Dickinson's character Kate is very well developed and her performance is felt throughout the entire film. The best work Angie Dickinson did since Point Blank!,1
15657,"Im going to keep this fairly brief as to not spoil anything for you. This movie is awesome. From beginning to end, it is filled with genuine thrills. The fight scenes are fantastic, the chase scenes are enthralling, and it moves at such a pace that it really only felt slow toward the end when things are explained, but that is only because everything that preceded it. Damon shines and really has proved a very solid actor, daring you not to believe him in this role. He is this role. A welcome addition to the series in David Straithrain (hope i spelled that close to right) as a seedy CIA agent out to kill Bourne. This is non stop and will truly leave you on the edge of your seat for most of the way. Some things toward the end are just a smidgeon preposterous, thus negating a 10 rating. The ending is left open for sequels and I sure hope that they consider doing more of these, for none have been bad. Excellent film all in all and a fantastic ending to an amazing trilogy.P.S. The shaky cam did not hurt any of the action, but I still think we could do without it. The good news is, you only really notice it when people are talking and not so much the action.",1
3589,"I figured the whole joke of the movie would be to see some rich white guy acting like Chris Rock, and then see Chris Rock react to people's reactions. Instead you just see Chris Rock being himself and people not understanding him. There are maybe 2 scenes in the entire movie where they use their gimmick. This should have been a lot better.",0
8124,"Unless the title is supposed to be some kind of spoiler for the wife's transformation (the fiends! ruining it for us). Anycase, if this movie wasn't Made-For-TV, it should have been, it's so remarkably low-budget, underscripted, underacted, and hits every 70's cliche except disco. Nobody is likeable, and you could careless what happens to anyone in this one. Eminently forgetable except for the bad, bad performances.",0
